"airport";"year";"month";"tm_mov_naz";"p_tm_mov_naz";"tm_mov_internaz";"p_tm_mov_internaz";"tm_mov_UE";"p_tm_mov_UE";"tm_mov_tcomm";"p_tm_mov_tcomm";"tm_mov_tgenav";"p_tm_mov_tgenav";"tm_mov_tot";"p_tm_mov_tot";"tp_mov_naz";"p_tp_mov_naz";"tp_mov_internaz";"p_tp_mov_internaz";"tp_mov_UE";"p_tp_mov_UE";"tp_mov_tcomm";"p_tp_mov_tcomm";"tp_mov_tgenav";"p_tp_mov_tgenav";"tp_mov_tot";"p_tp_mov_tot";"cod3";"cod4";"rating";"nroutes";"nro"
"Treviso";2002;11;0;0;583;27.0152505446623;0;0;583;27.0152505446623;445;46.3815789473684;1028;34.7313237221494;0;0;485087;22.2512884486952;0;0;0;0;485087;22.0826842299978;6704;8.88419684911483;"TSF";"LIPH";64;2888;4
"Venezia";2002;11;2169;33.7237977805179;3335;30.4773082942097;2950;19.9674664497763;5504;31.7376735280038;262;-9.96563573883162;5766;29.0221526068472;1417766;5.77217479013665;2461417;-4.94415208212731;2213632;-7.55297481255902;23807;50.0977239770506;3902990;-1.08244417973997;8409;1.13048707155743;"VCE";"LIPZ";75;30013;7
"Verona";2002;11;1122;64.2752562225476;1505;18.0392156862745;1220;9.12343470483005;2627;34.167517875383;170;22.3021582733813;2797;33.381020505484;754572;2.61008624136159;1276180;-3.90695650144157;797036;-14.6876230925999;30407;-3.28562340966921;2061159;-1.60992130832957;4217;-13.4796881411572;"VRN";"LIPX";67;2965;4
"Alghero";2002;12;638;43.0493273542601;80;14.2857142857143;62;0;718;39.1472868217054;36;100;754;41.1985018726592;593604;12.5774486283509;206762;36.7012449504466;204712;-35.9342041848442;3397;46.548748921484;803763;18.0521815249672;1174;20.040899795501;"AHO";"LIEA";70;1922;4
"Ancona";2002;12;453;4.86111111111111;404;15.0997150997151;257;31.7948717948718;857;9.45083014048531;706;20.2725724020443;1563;14.0875912408759;207758;-7.41250763176776;246266;12.0190317635767;203654;14.3526135221485;109;-75.5605381165919;454133;2.12579832688675;9704;44.8574414091655;"AOI";"LIPY";77;200;2
"Bari";2002;12;1192;-2.53475061324612;284;70.059880239521;188;0;1476;6.18705035971223;208;-5.45454545454545;1684;4.59627329192547;1118987;0.786667543343724;127838;184.223398105741;72046;0;7805;41.9607129865406;1254630;8.08982975354282;4660;28.3039647577093;"BRI";"LIBD";72;5000;5
"Bergamo";2002;12;294;-37.4468085106383;2234;55.4627696590118;1772;50.5522514868309;2528;32.5642370214997;208;-17.4603174603175;2736;26.7253358036128;217599;-40.7143732886509;1024430;50.7802990496292;790648;81.2951289923896;6883;-33.9570140088275;1248912;18.1701543038162;3966;-12.2760451227605;"BGY";"LIME";73;13122;6
"Bologna";2002;12;1299;-5.66448801742919;2874;28.9946140035907;2299;18.1397738951696;4173;15.755894590846;0;0;4173;15.755894590846;1148770;3.83028799919016;2217178;-2.17768436062785;1736537;-4.70222618319831;48527;-27.7043636309462;3414475;-0.743477349609061;0;0;"BLQ";"LIPE";72;15488;6
"Bolzano";2002;12;166;84.4444444444444;17;-70.1754385964912;17;-70.1754385964912;183;24.4897959183673;782;55.7768924302789;965;48.6902927580894;32234;21.1258079062077;3539;-73.0505635089857;3417;-73.9795918367347;479;0;36252;-8.94202752938812;6199;13.2651196784213;"BZO";"LIPB";59;8;1
"Brindisi";2002;12;443;3.9906103286385;7;0;3;0;450;5.63380281690141;30;-64.7058823529412;480;-6.0665362035225;548148;1.67778699061218;61182;19.3748536642472;56627;0;18545;-11.4712621729998;627875;2.71093058597782;1343;93.7950937950938;"BDS";"LIBR";72;968;3
"Cagliari";2002;12;1581;-9.76027397260274;111;136.170212765957;92;135.897435897436;1692;-5.94774874930517;237;5.33333333333333;1929;-4.69367588932806;2027021;12.7107117994159;121417;18.7127241439997;109675;18.8386481595856;27969;-15.3992740471869;2176407;12.5475884879556;2453;-0.728450020234723;"CAG";"LIEE";72;3698;4
"Catania";2002;12;1540;-50.6093649775497;110;-53.1914893617021;28;-78.7878787878788;1650;-50.7903370116314;41;-45.3333333333333;1691;-50.6709451575263;3191502;7.21650800604296;872390;-6.89938529838641;682591;3.06247244484439;13324;49.8762654668166;4077216;3.94116787788975;2393;-10.374531835206;"CTA";"LICC";68;27149;7
"Cuneo";2002;12;50;38.8888888888889;3;-40;3;-40;53;29.2682926829268;477;-54.4412607449857;530;-51.2867647058824;5699;-6.55845220527955;1412;63.8051044083527;1240;40.4303510758777;340;0;7451;7.03921850308864;10714;-17.8311220185597;"CUF";"LIMZ";42;50;1
"Firenze";2002;12;565;-9.88835725677831;1415;-6.78524374176548;0;0;1980;-7.69230769230769;170;-19.047619047619;2150;-8.70488322717622;403549;-0.079975833927581;972843;-9.53478683774449;0;0;0;0;1376392;-6.95338854149062;8664;7.28083209509658;"FLR";"LIRQ";61;5618;5
"Genova";2002;12;1202;46.4068209500609;680;9.67741935483871;677;11.5321252059308;1882;30.6037473976405;519;-11.1301369863014;2401;18.5679012345679;617032;12.4097990027564;398610;-6.95617059319205;391327;12.0766983617826;17220;33.7579617834395;1032862;4.30863322285038;7580;-32.8966005665722;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2002;12;830;46.643109540636;54;0;44;0;884;55.0877192982456;65;-20.7317073170732;949;45.5521472392638;760184;23.0991453157538;134687;-10.3986215888982;115071;-11.9922600974371;4981;-24.404310213993;899852;16.1931447681888;1651;108.723135271808;"SUF";"LICA";62;1250;4
"Milano Linate";2002;12;4873;21.0382513661202;2420;13.9896373056995;2381;12.1526142251531;7293;18.6046511627907;1452;9.09090909090909;8745;16.9117647058824;5671183;14.1775285500043;2143077;-1.17643315538352;2136626;0.134645387727633;1056;38.7647831800263;7815316;9.51439092632537;0;0;"LIN";"LIML";67;7200;5
"Milano Malpensa";2002;12;3716;1.1156462585034;12638;10.4237658366099;7879;5.9005376344086;16354;8.16137566137566;0;0;16354;6.36056191467222;3971499;-6.77011356372534;13377318;-5.80103795958223;7170328;-5.50441268934659;92433;-15.5585397939048;17441250;-6.08085062249825;0;0;"MXP";"LIMC";72;74500;8
"Napoli";2002;12;3507;14.0858815875081;971;29.9866131191432;931;33.764367816092;4478;17.1944517142109;266;-19.6374622356495;4744;14.2581888246628;2520983;4.70033324916272;1540146;6.36624504045333;1453222;6.01308000102131;63908;-53.5467926585499;4125037;3.29770909021703;7837;-18.8128043095411;"NAP";"LIRN";75;12482;6
"Olbia";2002;12;569;7.35849056603774;16;220;15;200;585;9.34579439252336;86;-52.2222222222222;671;-6.15384615384615;1132894;0.671890009446093;219702;17.049547149707;177767;19.3075121309539;15903;-32.2296087957044;1368499;2.39431529690632;16645;15.8396548124435;"OLB";"LIEO";77;5408;5
"Palermo";2002;12;3673;26.08994164092;212;241.935483870968;122;771.428571428571;3885;30.5882352941176;136;15.2542372881356;4021;30.0032331070158;3091496;10.3319599071376;424205;13.5707707300357;332703;18.1079469211272;21999;-36.5968239329049;3537700;10.2015819535681;1735;-45.4574033322854;"PMO";"LICJ";67;7938;5
"Perugia";2002;12;213;-8.18965517241379;9;350;5;150;222;-5.12820512820513;378;-9.35251798561151;600;-7.83410138248848;28944;3.55264570140603;25031;-11.7756943465388;16773;-11.5348101265823;35;337.5;54010;-4.1202890060535;2211;0.181241504304486;"PEG";"LIRZ";74;50;1
"Pescara";2002;12;311;73.7430167597765;150;56.25;148;76.1904761904762;461;67.6363636363636;219;40.3846153846154;680;57.7726218097448;74084;24.5088317843398;212468;140.125675278588;201286;168.969479929446;0;0;286552;93.4123491454953;9323;83.8493393807927;"PSR";"LIBP";66;162;2
"Pisa";2002;12;580;-16.5467625899281;1083;34.5341614906832;0;0;1663;10.8666666666667;177;-5.3475935828877;1840;9.06935388263189;491922;-9.13134634389633;1144361;39.3332862541884;0;0;12251;25.5997539470986;1648534;20.118680783812;6036;2.28774783934926;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2002;12;509;18.6480186480186;0;0;0;0;509;18.6480186480186;0;0;509;18.6480186480186;463662;-3.77601653602625;0;0;0;0;0;0;463662;-3.77601653602625;0;0;"REG";"LICR";76;72;1
"Rimini";2002;12;206;45.0704225352113;88;-22.8070175438597;11;0;294;14.84375;117;15.8415841584158;411;15.1260504201681;35447;0;165380;-19.03932012219;82631;-32.0155663792536;5975;-51.2483681462141;206802;-6.50439217140093;2796;-8.05656034199277;"RMI";"LIPR";70;18;1
"Roma Ciampino";2002;12;222;-11.5537848605578;951;191.717791411043;825;191.519434628975;1173;103.292894280763;1251;15.7261794634598;2424;46.2002412545235;3173;-16.1469344608879;904426;34.547759064679;760509;45.1073361813849;17866;64.119051993386;925465;34.7371470750524;34798;9.79018772677078;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2002;12;12060;7.32401886624544;10805;15.2779259575376;6826;13.3698721142667;22865;10.9412906356138;0;0;22865;10.9412906356138;12190365;-0.311886065539988;12772804;-1.07097176548697;7631978;0.0359275770303112;377214;-11.4822419598963;25340383;-0.881430048908838;0;0;"FCO";"LIRF";74;219122;9
"Trieste";2002;12;673;13.8747884940778;292;-7.59493670886076;239;2.57510729613734;965;6.39470782800441;316;-35.3783231083845;1281;-8.2378223495702;402399;-2.54181460617011;246563;15.8747838183322;195640;18.7669220402365;20326;248.585148345052;669288;5.98233754388299;3343;-36.0436196671131;"TRS";"LIPQ";72;242;2
"Torino";2002;12;1556;6.64838930774503;2069;13.6813186813187;1864;3.38325013865779;3625;10.5519975602318;1072;-13.1983805668016;4697;4.05405405405405;1527414;5.94424001969876;1241915;-7.17825759721725;1183370;-5.80289269026563;6027;-77.9392386530015;2775356;-1.12704275608908;11735;-14.7785039941903;"TRN";"LIMF";76;3700;4
"Trapani";2002;12;96;-54.5023696682464;0;0;0;0;96;-54.5023696682464;35;150;131;-41.7777777777778;39175;-12.3641000402667;3494;-39.0439637124913;2964;-23.6082474226804;7118;-40.3002600016774;49787;-20.1581217826387;145;98.6301369863014;"TPS";"LICT";61;1568;4
"Treviso";2002;12;0;0;555;16.5966386554622;0;0;555;16.5966386554622;395;70.2586206896552;950;34.180790960452;0;0;528877;24.1005894389067;0;0;0;0;528877;23.9412161718801;7178;7.56781057994905;"TSF";"LIPH";64;2888;4
"Venezia";2002;12;2164;27.0698766881973;3470;45.6147712966849;3070;32.0998278829604;5634;37.8854625550661;175;-14.2156862745098;5809;35.4079254079254;1541657;7.71605822432982;2641506;-2.95973067574994;2372025;-5.9492051760698;24505;51.4056224899598;4207668;0.915893588648944;8730;-0.851788756388416;"VCE";"LIPZ";75;30013;7
"Verona";2002;12;1085;74.7181964573269;1696;31.5748642358417;1386;25.0902527075812;2781;45.6020942408377;129;25.2427184466019;2910;44.5603576751118;806754;4.12053271246356;1341202;-2.4163060275958;838285;-13.4008466889668;33404;-1.05743313290483;2181360;-0.0751259734310582;4425;-12.6874506708761;"VRN";"LIPX";67;2965;4
"Alghero";2003;1;604;12.2676579925651;76;0;62;0;680;10.7491856677524;46;64.2857142857143;726;13.0841121495327;39735;49.1666040994069;9259;24.7339350666846;8296;19.6250901225667;139;-26.8421052631579;49133;43.4498262824443;44;144.444444444444;"AHO";"LIEA";70;1922;4
"Ancona";2003;1;488;14.8235294117647;402;13.2394366197183;263;42.9347826086956;890;14.1025641025641;746;34.9005424954792;1636;22.7306826706677;15851;8.90415664720027;18970;52.3083099156965;16175;58.7807990576225;12;100;34833;28.9347053597868;989;46.7359050445104;"AOI";"LIPY";77;200;2
"Bari";2003;1;1226;-4.6656298600311;284;226.436781609195;178;0;1510;9.97815003641661;142;-23.2432432432432;1652;6.03337612323492;87910;16.9155883017914;11208;870.38961038961;4430;0;1203;778.102189781022;100321;31.1677104716081;218;-19.5571955719557;"BRI";"LIBD";72;5000;5
"Bergamo";2003;1;366;-31.4606741573034;2310;33.2948643969994;1828;27.8321678321678;2676;18.0414644905161;141;-39.7435897435897;2817;12.6349460215914;5218;-65.861956166176;98609;119.814979937584;80295;135.310494387949;1937;178.304597701149;105764;73.836721947371;229;-34.0057636887608;"BGY";"LIME";73;13122;6
"Bologna";2003;1;1281;2.48;2985;18.1710213776722;2382;6.48189539561913;4266;12.9766949152542;0;0;4266;12.9766949152542;85721;22.1062078003476;148248;26.8540623796689;109118;11.2019240568249;3513;21.4310404424473;237482;25.0168456517161;0;0;"BLQ";"LIPE";72;15488;6
"Bolzano";2003;1;167;83.5164835164835;23;-60.3448275862069;23;-60.3448275862069;190;27.5167785234899;589;36.9767441860465;779;34.5423143350604;2441;67.8817056396149;60;-93.2584269662921;60;-93.2584269662921;26;0;2527;7.80716723549488;388;93.0348258706468;"BZO";"LIPB";59;8;1
"Brindisi";2003;1;522;24.582338902148;7;-69.5652173913043;3;-57.1428571428571;529;19.683257918552;79;14.4927536231884;608;18.9823874755382;39701;24.5990647459436;226;0;84;0;431;-55.3830227743271;40358;22.9339912881903;13;-86.3157894736842;"BDS";"LIBR";72;968;3
"Cagliari";2003;1;1599;10.5809128630705;121;175;91;167.647058823529;1720;15.4362416107383;141;-27.319587628866;1861;10.5106888361045;138060;21.4344143335884;5956;121.412639405204;3098;70.4070407040704;121;-96.8124341412013;144137;19.9372592093329;107;42.6666666666667;"CAG";"LIEE";72;3698;4
"Catania";2003;1;3122;-6.24624624624625;167;-11.1702127659574;59;-36.5591397849462;3289;-6.5093803297328;40;-47.3684210526316;3329;-7.37340011129661;225055;7.76018922852984;11501;-36.1020056669815;4703;-59.075878872259;260;79.3103448275862;236816;4.32790582928033;63;0;"CTA";"LICC";68;27149;7
"Cuneo";2003;1;77;67.3913043478261;3;0;3;0;80;63.265306122449;608;-32.293986636971;688;-27.3495248152059;620;37.1681415929204;17;-67.3076923076923;17;-67.3076923076923;0;0;637;26.3888888888889;659;-24.3398392652124;"CUF";"LIMZ";42;50;1
"Firenze";2003;1;727;14.8499210110585;1444;-9.2394720301697;0;0;2171;-2.38309352517986;315;-12.0111731843575;2486;-3.71804802478699;33625;32.0128773899729;64548;-4.63893156837253;0;0;0;0;98173;5.38219603044258;638;0.156985871271586;"FLR";"LIRQ";61;5618;5
"Genova";2003;1;1230;38.3577052868391;672;-4.40967283072546;666;0.301204819277108;1902;19.4723618090452;394;-25.9398496240602;2296;8.09792843691149;48082;22.1192187539685;26667;-4.39879543987954;26344;0.830558426149194;460;-58.4837545126354;75209;9.99488117001828;249;-67.9123711340206;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2003;1;858;65.6370656370656;50;0;42;0;908;73.9463601532567;86;-10.4166666666667;994;60.8414239482201;57716;47.6867963152508;5142;0;4692;0;125;0;62983;60.2009411166222;30;50;"SUF";"LICA";62;1250;4
"Milano Linate";2003;1;5272;14.633616003479;2602;11.9621342512909;2547;10.4989154013015;7874;13.7368192979922;1602;11.25;9476;13.308621308143;457635;25.7715837322941;172489;12.7541215076678;171660;12.5683633454431;87;102.325581395349;630211;21.9252712896342;0;0;"LIN";"LIML";67;7200;5
"Milano Malpensa";2003;1;3938;5.74650912996778;13159;12.3452574063007;8175;6.89069037656904;17097;10.7533847250113;0;0;17097;9.61723408347759;259562;18.0648359995815;982793;18.9964656780897;460391;11.4799470193544;8108;-3.46469817835457;1250463;18.6232090970235;0;0;"MXP";"LIMC";72;74500;8
"Napoli";2003;1;3737;19.3929712460064;1045;34.4916344916345;993;38.1084840055633;4782;22.3957000255951;174;-17.9245283018868;4956;20.3204661325564;202264;33.1279783060843;62281;51.1491323868463;58084;51.5366553613358;1457;-84.8717682483647;266002;31.1853941450327;228;34.1176470588235;"NAP";"LIRN";75;12482;6
"Olbia";2003;1;561;16.6320166320166;11;-42.1052631578947;11;-38.8888888888889;572;14.4;113;-58.1481481481481;685;-11.038961038961;47082;22.5040980407462;348;-25.7995735607676;348;-25.7995735607676;2098;152.466907340554;49528;24.6520524501044;312;12.2302158273381;"OLB";"LIEO";77;5408;5
"Palermo";2003;1;3372;9.02036857419981;179;118.292682926829;112;348;3551;11.8425196850394;111;-23.448275862069;3662;10.3012048192771;232264;27.6926544726845;14641;196.496557310652;10247;405.027106949236;1884;229.370629370629;248789;32.7561458461177;219;79.5081967213115;"PMO";"LICJ";67;7938;5
"Perugia";2003;1;216;4.34782608695652;6;500;5;400;222;6.73076923076923;319;-44.7140381282496;541;-31.0828025477707;2657;38.6019822639541;1646;6.67530784186649;972;5.08108108108108;0;0;4303;24.364161849711;87;-40.8163265306122;"PEG";"LIRZ";74;50;1
"Pescara";2003;1;365;24.1496598639456;159;62.2448979591837;152;74.7126436781609;524;33.6734693877551;148;-59.7826086956522;672;-11.5789473684211;5758;21.0681244743482;12587;97.5981161695447;12557;99.8249522597072;0;0;18345;64.8840553658098;224;-16.4179104477612;"PSR";"LIBP";66;162;2
"Pisa";2003;1;636;6;1231;58.8387096774194;0;0;1867;35.7818181818182;225;-2.5974025974026;2092;30.2615193026152;33491;17.8057617221851;70638;74.2341275714074;0;0;337;-43.5510887772194;104466;50.1638684452622;332;26.2357414448669;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2003;1;454;1.11358574610245;0;0;0;0;454;1.11358574610245;0;0;454;1.11358574610245;34436;21.4502362982295;0;0;0;0;0;0;34436;21.4502362982295;0;0;"REG";"LICR";76;72;1
"Rimini";2003;1;192;43.2835820895522;64;-3.03030303030303;1;0;256;28;69;-24.1758241758242;325;11.6838487972509;3410;112.196639701307;3748;16.9787765293383;0;0;0;0;7158;48.6604361370716;121;-24.375;"RMI";"LIPR";70;18;1
"Roma Ciampino";2003;1;274;-4.1958041958042;882;154.913294797688;770;177.978339350181;1156;82.9113924050633;1129;12.3383084577114;2285;39.5846059865608;111;23.3333333333333;86028;282.66981006183;80035;345.653989643076;1365;47.2491909385113;87504;272.389139501234;2451;18.4057971014493;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2003;1;12858;6.86502659574468;10996;16.520080534068;6943;14.5709570957096;23854;11.1090409427547;0;0;23854;11.1090409427547;890532;5.74807095375276;853924;14.5834507448587;477336;11.1088868767327;42398;61.1233563882344;1786854;10.7314824110327;0;0;"FCO";"LIRF";74;219122;9
"Trieste";2003;1;729;25.2577319587629;307;6.22837370242215;255;6.25;1036;18.9437428243398;322;-35.8565737051793;1358;-1.0924981791697;28678;3.9962286045837;16087;8.8283046948992;13053;2.15213648458288;581;-25.7033248081841;45346;5.11358368103848;213;-11.9834710743802;"TRS";"LIPQ";72;242;2
"Torino";2003;1;1660;9.57095709570957;2322;12.3367198838897;2100;3.1434184675835;3982;11.1669458403127;1072;-5.21662245800177;5054;7.23530659876936;118335;15.5400853357287;122859;-1.18949958982773;115210;-5.24168674896984;675;-10;241869;6.31277279380415;782;-11.638418079096;"TRN";"LIMF";76;3700;4
"Trapani";2003;1;104;-54.1850220264317;0;0;0;0;104;-54.1850220264317;14;40;118;-50.210970464135;1251;-56.3655388908266;0;0;0;0;0;0;1251;-64.1547277936963;7;250;"TPS";"LICT";61;1568;4
"Treviso";2003;1;0;0;621;22.7272727272727;0;0;621;22.7272727272727;469;75.6554307116105;1090;41.0090556274256;0;0;42613;37.3372437798118;0;0;0;0;42613;37.3372437798118;587;16.2376237623762;"TSF";"LIPH";64;2888;4
"Venezia";2003;1;2247;24.0066225165563;3530;36.3460795674005;3167;25.5251684502576;5777;31.2656214496705;172;-7.02702702702703;5949;29.7208896641954;119300;30.3241170623;188504;32.8540820929184;171792;26.3706112120521;1153;335.094339622641;308957;32.2057904781466;317;7.82312925170068;"VCE";"LIPZ";75;30013;7
"Verona";2003;1;1030;60.4361370716511;1802;29.6402877697842;1419;17.8571428571429;2832;39.3700787401575;152;32.1739130434783;2984;38.9846297158826;61601;55.4952544426494;86339;38.5036174342686;50693;13.3234971944649;2251;44.2024343369635;150191;45.0924512626311;179;-0.555555555555556;"VRN";"LIPX";67;2965;4
"Alghero";2003;2;564;-17.3020527859238;70;-2.77777777777778;60;0;634;-15.9151193633952;36;-14.2857142857143;670;-15.8291457286432;75088;26.234386295244;17675;16.9368177307311;16267;14.1223516205977;351;-17.6056338028169;93114;24.1122840690979;72;35.8490566037736;"AHO";"LIEA";70;1922;4
"Ancona";2003;2;479;20.0501253132832;365;7.98816568047337;240;49.0683229813665;844;14.5183175033921;652;28.8537549407115;1496;20.353982300885;32267;11.5810222007054;35991;39.5108147918443;30387;44.8655606407323;12;-72.0930232558139;68270;24.6735696415201;1758;24.9466950959488;"AOI";"LIPY";77;200;2
"Bari";2003;2;1112;-7.41049125728559;227;108.256880733945;144;380;1339;2.21374045801527;172;25.5474452554745;1511;4.42294402211472;173180;10.5655968486443;20585;553.69958717053;8670;669.982238010657;1497;992.700729927007;195262;22.1020904594258;494;-3.515625;"BRI";"LIBD";72;5000;5
"Bergamo";2003;2;300;-33.4811529933481;2668;68.1159420289855;2236;63.8095238095238;2968;45.6329735034347;194;4.86486486486486;3162;42.2402159244265;8816;-67.1913959286964;254616;175.162374504231;222981;197.879929464572;3738;306.746463547334;267170;122.043998238076;466;-26.2658227848101;"BGY";"LIME";73;13122;6
